,composition,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10
1490,Ge0.500Ti0.100Cr0.200Gd0.200Te,257.9111004040403,203.204939570707,204.7748761616161,307.8568262626262,335.10423546464637,234.91122956565653,222.1678716666666,247.15050739898984,309.132093030303,287.60311232323227
1491,Ge0.500Ti0.100Cr0.300Gd0.100Te,301.551423080808,221.67219530303026,238.43110343434336,332.14077611111105,382.11869986363627,258.75846772727266,273.83069191919185,280.4068937575757,382.0842233838383,369.3237844696968
1492,Ge0.500Ti0.200Cr0.100Gd0.200Te,227.4732555656565,164.81792043434336,230.2268795454545,299.6802205050505,346.57147256565645,201.13767432323226,187.75148198484845,179.3279013434343,290.31144448484844,231.88409620202017
1493,Ge0.500Ti0.200Cr0.200Gd0.100Te,252.75795676767675,179.42011666666662,254.44150323232319,333.6273319696969,344.4271136767676,246.6536735353535,213.65512312121209,191.9371826464646,360.8759581818181,270.4625326616161
1494,Ge0.500Ti0.300Cr0.100Gd0.100Te,269.20874484848486,230.84533205050502,276.18034992424236,288.29031202020195,351.9778654292929,251.06033923232317,227.07339787878783,265.6650255353535,348.815147060606,309.525122070707
1495,Ge0.500Ti0.100Cr0.100Yb0.300Te,251.39775439393935,217.17083038383834,201.18384736363632,243.3142113989898,266.2065159494949,237.30063230303026,192.72300239393937,235.68309056565653,212.54532085353532,227.53177172727266
1496,Ge0.500Ti0.100Cr0.200Yb0.200Te,226.93265232323225,149.37290931313126,205.05219413131306,308.4887851414141,295.945844111111,202.0401527272727,196.08936048484844,208.85586590404034,242.43867878787873,225.9771533484848
1497,Ge0.500Ti0.100Cr0.300Yb0.100Te,247.74723030303025,189.46882929292926,178.94366098484844,315.95668794949484,335.01961374747464,224.78753323232317,216.25671459595952,225.66812172727268,298.01617464646455,320.5502801212121
1498,Ge0.500Ti0.200Cr0.100Yb0.200Te,215.06569620202015,137.9410885555555,229.83870297979792,285.5442773232322,324.8742202020201,194.59578605555552,184.22490676767674,166.48447827272724,242.93008233838378,200.54624417171712
1499,Ge0.500Ti0.200Cr0.200Yb0.100Te,227.97031520202017,121.88526904040401,214.88303555555552,323.5299255050504,282.3307058686868,182.1086122676767,176.65471938383834,161.23134530303025,286.3150276262625,221.84600629797973
1500,Ge0.500Ti0.300Cr0.100Yb0.100Te,270.11516929292924,212.318042550505,270.48287101010095,296.2356067171717,351.9206432323232,263.547754560606,219.2280429696969,241.88661241414135,314.29830984848473,296.2235611818181
1501,Ge0.500Ti0.100Mn0.100Fe0.300Te,218.33179217171713,225.36635991919186,263.7967655959595,278.9797779292929,304.2569230050504,282.65809454040397,281.64716414141407,269.81287170707066,294.1492737373737,262.1847406919191
